AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
61270,43609,Harish Patil,,1.0,A4
61271,43610,Prakash Bhat,20.0,1.0,A1
61272,43611,Anil Sheikh,23.0,1.0,A1
61273,43612,Imran Sheikh,29.0,1.0,A1
61274,43612,Syed D'Souza,27.0,1.0,A2
61275,43612,Shivakumar Fernandes,20.0,1.0,A3
61276,43612,Shivakumar Poojari,24.0,,A4
61277,43613,Venkatesh Desai,22.0,1.0,A1
61278,43614,Harish Kulkarni,,1.0,A1
61279,43616,Vijay Rao,,1.0,A1
61280,43616,Kiran Kumar,22.0,1.0,A2
61281,43616,Abdul Pai,21.0,1.0,A3
61282,43617,Shivakumar Shetty,18.0,1.0,A1
61283,43618,Naveen Biradar,34.0,1.0,A1
61284,43618,Raghavendra Sheikh,,1.0,A2
61285,43620,Hanumantha Reddy,15.0,1.0,A1
61286,43621,Dinesh Angadi,20.0,1.0,A1
61287,43622,Wilson D'Souza,21.0,1.0,A1
61288,43622,Basavaraj Bhat,43.0,1.0,A2
61289,43622,Prakash Naik,,1.0,A3
61290,43622,Vijay D'Souza,32.0,,A4
61291,43623,Hanumantha Reddy,26.0,1.0,A1
61292,43624,Joseph Gowda,37.0,1.0,A1
61293,43624,Chetan Hegde,,1.0,A2
61294,43624,Manjunath D'Souza,29.0,1.0,A3
61295,43625,Ramesh Banakar,,1.0,A1
61296,43625,Harish Patil,25.0,1.0,A2
61297,43625,Rekha Nayaka,,,A3
61298,43626,Ramesh Banakar,26.0,1.0,A1
61299,43626,Umesh Naik,23.0,1.0,A2
61300,43626,Suresh Desai,,1.0,A3
61301,43626,Selvi Hegde,27.0,2.0,A4
61302,43626,Dinesh Fernandes,,1.0,A5
61303,43626,Hanumantha Biradar,17.0,1.0,A6
61304,43626,Manjunath Poojari,33.0,1.0,A7
61305,43626,Suresh Angadi,22.0,1.0,A8
61306,43626,Ramesh Poojari,23.0,1.0,A9
61307,43626,Wilson Biradar,24.0,1.0,A10
61308,43627,Mahesh Bhat,27.0,1.0,A1
61309,43628,Raghavendra Desai,23.0,1.0,A1
61310,43631,Mohammed Shetty,21.0,,A1
61311,43632,Ramesh Murthy,33.0,1.0,A1
61312,43632,Nagaraj D'Souza,25.0,1.0,A2
61313,43632,Naveen Angadi,,1.0,A3
61314,43632,Rekha Kulkarni,15.0,2.0,A4
61315,43634,Joseph D'Souza,40.0,,A1
61316,43634,Venkatesh Swamy,32.0,1.0,A2
61317,43634,Prakash Angadi,34.0,1.0,A3
61318,43635,Anthony Kumar,41.0,1.0,A1
61319,43635,Umesh Angadi,33.0,1.0,A2
61320,43636,Shivakumar Sheikh,20.0,1.0,A1
61321,43637,Santosh Achari,20.0,1.0,A1
61322,43639,Umesh Reddy,32.0,1.0,A1
61323,43639,Srinivas Khan,,1.0,A2
61324,43640,Dinesh Bhat,30.0,1.0,A1
61325,43641,Dinesh Hegde,29.0,1.0,A1
61326,43643,Ayesha Desai,32.0,2.0,A1
61327,43643,Mahesh Kumar,29.0,1.0,A2
61328,43644,Chetan Kumar,37.0,1.0,A1
61329,43645,Vijay Naik,25.0,1.0,A1
61330,43645,Umesh Pai,25.0,1.0,A2
61331,43647,Prakash Biradar,17.0,1.0,A1
61332,43647,Manjunath Khan,35.0,1.0,A2
61333,43651,Praveen Poojari,26.0,1.0,A1
61334,43651,Deepa Kulkarni,,2.0,A2
61335,43653,Syed D'Souza,33.0,,A1
61336,43654,Sunitha Naik,22.0,2.0,A1
61337,43654,Fathima Nayaka,27.0,2.0,A2
61338,43656,Dinesh Kulkarni,,1.0,A1
61339,43658,Chetan Patil,23.0,1.0,A1
61340,43659,Ramesh Bhat,,1.0,A1
61341,43660,Santosh Desai,,1.0,A1
61342,43662,Ramesh Reddy,,,A1
61343,43664,Dinesh Sheikh,15.0,1.0,A1
61344,43666,Deepa Angadi,29.0,2.0,A1
61345,43666,Umesh Banakar,28.0,1.0,A2
61346,43667,Srinivas Shetty,27.0,1.0,A1
61347,43668,Chetan D'Souza,27.0,,A1
61348,43669,Harish Gowda,29.0,,A1
61349,43669,Imran Desai,31.0,,A2
61350,43669,Basavaraj D'Souza,36.0,1.0,A3
61351,43669,Syed Rao,64.0,1.0,A4
61352,43670,Nagaraj Biradar,,1.0,A1
61353,43670,Suresh Reddy,31.0,1.0,A2
61354,43671,Santosh Patil,,3.0,A1
61355,43671,Joseph Murthy,27.0,1.0,A2
61356,43671,Harish Achari,15.0,1.0,A3
61357,43671,Hanumantha Poojari,,1.0,A4
61358,43673,Syed Shetty,20.0,1.0,A1
61359,43676,Wilson Poojari,25.0,1.0,A1
61360,43676,Mahesh Kulkarni,19.0,1.0,A2
61361,43677,Girish Hegde,27.0,1.0,A1
61362,43677,Srinivas Shetty,21.0,3.0,A2
61363,43678,Manjunath Patil,23.0,1.0,A1
61364,43678,Manjunath Gowda,25.0,1.0,A2
61365,43679,Suresh Reddy,24.0,1.0,A1
61366,43681,Prakash Desai,15.0,1.0,A1
61367,43682,Syed Shetty,20.0,1.0,A1
61368,43682,Umesh D'Souza,,1.0,A2
61369,43683,Umesh Swamy,23.0,1.0,A1
61370,43683,Manjula Hegde,21.0,2.0,A2
61371,43683,Manjunath Banakar,25.0,1.0,A3
61372,43684,Shivakumar Patil,40.0,1.0,A1
61373,43685,Kiran D'Souza,,1.0,A1
61374,43686,Radha Fernandes,23.0,2.0,A1
61375,43687,Manjunath Biradar,35.0,1.0,A1
61376,43687,Shivakumar Pai,21.0,1.0,A2
61377,43690,Venkatesh Fernandes,38.0,1.0,A1
61378,43691,Mohammed Rao,,1.0,A1
61379,43692,Syed Bhat,37.0,,A1
61380,43693,Wilson Rao,26.0,1.0,A1
61381,43693,Wilson Rao,26.0,1.0,A2
61382,43694,Anitha Desai,30.0,2.0,A1
61383,43694,Mahesh Fernandes,26.0,1.0,A2
61384,43695,Harish Biradar,23.0,1.0,A1
61385,43695,Basavaraj Swamy,23.0,1.0,A2
61386,43695,Kavitha Naik,31.0,2.0,A3
61387,43695,Mahesh Hegde,29.0,1.0,A4
61388,43695,Basavaraj Nayaka,33.0,1.0,A5
61389,43695,Chetan Banakar,16.0,1.0,A6
61390,43695,Srinivas Rao,,1.0,A7
61391,43695,Raghavendra Poojari,21.0,,A8
61392,43695,Irfan Sheikh,27.0,1.0,A9
61393,43696,Radha Khan,25.0,2.0,A1
61394,43696,Praveen Khan,38.0,1.0,A2
61395,43697,Hanumantha Angadi,31.0,1.0,A1
61396,43698,Lokesh Angadi,,1.0,A1
61397,43698,Kavitha Khan,22.0,2.0,A2
61398,43698,Pallavi Banakar,,2.0,A3
61399,43698,Suresh Reddy,,,A4
61400,43699,Raghavendra Sheikh,,1.0,A1
61401,43700,Harish Patil,38.0,1.0,A1
61402,43701,Dinesh Bhat,32.0,1.0,A1
61403,43701,Prakash Kumar,29.0,1.0,A2
61404,43701,Irfan Rao,,1.0,A3
61405,43701,Prakash Kumar,29.0,1.0,A4
61406,43702,Harish Naik,15.0,1.0,A1
61407,43702,Prakash Angadi,16.0,1.0,A2
61408,43704,Basavaraj Achari,31.0,1.0,A1
61409,43706,Suma Naik,26.0,2.0,A1
61410,43706,Anthony Biradar,31.0,1.0,A2
61411,43707,Wilson Naik,25.0,1.0,A1
61412,43707,Ramesh Pai,,1.0,A2
61413,43708,Prakash Biradar,15.0,1.0,A1
61414,43708,Prakash Shetty,,1.0,A2
61415,43709,Chetan Fernandes,,1.0,A1
61416,43710,Srinivas Poojari,24.0,1.0,A1
61417,43710,Manjunath Banakar,,1.0,A2
61418,43710,Santosh Khan,30.0,1.0,A3
61419,43711,Suresh Kumar,,1.0,A1
61420,43712,Manjula Poojari,49.0,,A1
61421,43713,Mohammed Sheikh,36.0,1.0,A1
61422,43713,Irfan Murthy,32.0,1.0,A2
61423,43713,Imran Rao,,1.0,A3
61424,43713,Naveen Pai,47.0,1.0,A4
61425,43715,Venkatesh Swamy,23.0,1.0,A1
61426,43716,Nagaraj Khan,24.0,1.0,A1
61427,43717,Vijay Biradar,20.0,1.0,A1
61428,43717,Ramesh Desai,19.0,1.0,A2
61429,43717,Mohammed Patil,,1.0,A3
61430,43717,Joseph Kumar,26.0,,A4
61431,43717,Umesh Angadi,,,A5
61432,43717,Rekha Hegde,30.0,2.0,A6
61433,43717,Lokesh Kulkarni,58.0,1.0,A7
61434,43717,Prakash Kumar,17.0,,A8
61435,43717,Anil Shetty,24.0,,A9
61436,43717,Basavaraj Kumar,40.0,1.0,A10
61437,43717,Girish Kumar,17.0,1.0,A11
61438,43718,Girish Reddy,,1.0,A1
61439,43719,Girish Patil,34.0,1.0,A1
61440,43720,Basavaraj Achari,22.0,1.0,A1
61441,43720,Wilson Swamy,24.0,,A2
61442,43721,Raghavendra Gowda,28.0,1.0,A1
61443,43721,Dinesh Kulkarni,29.0,,A2
61444,43721,Prakash Achari,25.0,,A3
61445,43721,Joseph Achari,18.0,1.0,A4
61446,43723,Girish Rao,22.0,1.0,A1
61447,43724,Lokesh Khan,,1.0,A1
61448,43724,Naveen Murthy,32.0,1.0,A2
61449,43725,Girish Biradar,,1.0,A1
61450,43725,Hanumantha Angadi,31.0,1.0,A2
61451,43725,Venkatesh Banakar,22.0,1.0,A3
61452,43725,Prakash Pai,,1.0,A4
61453,43726,Dinesh Desai,26.0,1.0,A1
61454,43726,Hanumantha Angadi,27.0,1.0,A2
61455,43727,Srinivas Reddy,20.0,1.0,A1
61456,43727,Prakash Hegde,33.0,1.0,A2
61457,43727,Prakash Hegde,33.0,1.0,A3
61458,43728,Mohammed Shetty,,1.0,A1
61459,43729,Suresh Angadi,,1.0,A1
61460,43731,Imran Banakar,21.0,1.0,A1
61461,43731,Raghavendra D'Souza,,1.0,A2
61462,43736,Nagaraj Angadi,,1.0,A1
61463,43736,Joseph Gowda,,1.0,A2
61464,43736,Santosh Poojari,29.0,1.0,A3
61465,43738,Suma Swamy,,2.0,A1
61466,43738,Vijay Fernandes,30.0,1.0,A2
61467,43738,Santosh Gowda,,,A3
61468,43738,Abdul Murthy,26.0,1.0,A4
61469,43738,Syed Shetty,21.0,1.0,A5
61470,43738,Sunitha Murthy,,2.0,A6
61471,43738,Venkatesh Murthy,32.0,1.0,A7
61472,43738,Srinivas Achari,31.0,1.0,A8
61473,43738,Raghavendra Murthy,,1.0,A9
61474,43738,Mohammed Fernandes,23.0,1.0,A10
61475,43739,Prakash Hegde,33.0,1.0,A1
61476,43740,Prakash Banakar,25.0,1.0,A1
61477,43740,Dinesh Reddy,23.0,1.0,A2
61478,43741,Abdul Swamy,,1.0,A1
61479,43741,Umesh Sheikh,,1.0,A2
61480,43745,Mahesh Fernandes,,1.0,A1
61481,43747,Dinesh Khan,33.0,1.0,A1
61482,43749,Lokesh Murthy,19.0,1.0,A1
61483,43751,Kiran Murthy,,1.0,A1
61484,43751,Chetan Fernandes,,1.0,A2
61485,43752,Sunitha Nayaka,52.0,2.0,A1
61486,43754,Joseph Kulkarni,31.0,1.0,A1
61487,43754,Harish Nayaka,34.0,1.0,A2
61488,43754,Umesh Naik,,1.0,A3
61489,43754,Lakshmi Banakar,25.0,2.0,A4
61490,43755,Hanumantha Banakar,31.0,1.0,A1
61491,43757,Kiran Angadi,35.0,1.0,A1
61492,43757,Suma Shetty,26.0,2.0,A2
61493,43758,Imran Kulkarni,21.0,1.0,A1
61494,43758,Geetha D'Souza,,2.0,A2
61495,43758,Mohammed Shetty,18.0,1.0,A3
61496,43760,Venkatesh Khan,,1.0,A1
61497,43761,Irfan Fernandes,27.0,1.0,A1
61498,43764,Imran Gowda,,,A1
61499,43764,Girish Kulkarni,25.0,1.0,A2
61500,43766,Imran Sheikh,,1.0,A1
61501,43766,Lokesh Sheikh,17.0,1.0,A2
61502,43768,Kiran Naik,29.0,1.0,A1
61503,43768,Pushpa Poojari,20.0,,A2
61504,43768,Kiran Naik,29.0,1.0,A3
61505,43769,Manjunath Patil,,1.0,A1
61506,43771,Abdul Murthy,25.0,1.0,A1
61507,43772,Srinivas Bhat,,1.0,A1
61508,43772,Nagaraj Pai,15.0,,A2
61509,43772,Girish Banakar,38.0,1.0,A3
61510,43773,Ramesh Kulkarni,25.0,1.0,A1
61511,43773,Harish Angadi,33.0,1.0,A2
61512,43773,Shobha Reddy,54.0,2.0,A3
61513,43773,Dinesh Pai,48.0,1.0,A4
61514,43773,Kavitha Rao,,2.0,A5
61515,43773,Basavaraj Hegde,30.0,3.0,A6
61516,43773,Deepa Poojari,,2.0,A7
61517,43773,Irfan Swamy,35.0,1.0,A8
61518,43775,Basavaraj Pai,25.0,,A1
61519,43776,Suresh Swamy,22.0,1.0,A1
61520,43776,Umesh Biradar,24.0,1.0,A2
61521,43777,Kiran Gowda,20.0,1.0,A1
61522,43777,Girish Achari,22.0,1.0,A2
61523,43777,Mary Swamy,19.0,2.0,A3
61524,43777,Mahesh Fernandes,22.0,1.0,A4
61525,43779,Nagaraj Kulkarni,20.0,1.0,A1
61526,43779,Wilson Angadi,,,A2
61527,43779,Lokesh Banakar,,,A3
61528,43780,Girish Kumar,25.0,,A1
61529,43780,Venkatesh Khan,20.0,1.0,A2
61530,43781,Nagaraj Shetty,15.0,1.0,A1
61531,43783,Naveen Poojari,,1.0,A1
61532,43784,Anil D'Souza,21.0,1.0,A1
61533,43785,Raghavendra Sheikh,25.0,1.0,A1
61534,43785,Dinesh Pai,,1.0,A2
61535,43785,Anthony Desai,19.0,,A3
61536,43785,Prakash Rao,,1.0,A4
61537,43786,Wilson Poojari,25.0,1.0,A1
61538,43788,Pushpa Nayaka,41.0,2.0,A1
61539,43789,Ramesh Gowda,34.0,1.0,A1
61540,43789,Mahesh Swamy,23.0,1.0,A2
61541,43793,Basavaraj Achari,33.0,1.0,A1
61542,43794,Girish Sheikh,,1.0,A1
61543,43795,Manjula Reddy,38.0,2.0,A1
61544,43795,Joseph Achari,,,A2
61545,43796,Venkatesh Khan,26.0,1.0,A1
61546,43796,Manjunath Angadi,26.0,,A2
61547,43799,Prakash Angadi,30.0,1.0,A1
61548,43800,Girish Hegde,18.0,1.0,A1
61549,43801,Mahesh Naik,18.0,1.0,A1
61550,43802,Wilson Biradar,34.0,1.0,A1
61551,43804,Manjunath Hegde,30.0,1.0,A1
61552,43807,Srinivas Kulkarni,,1.0,A1
61553,43808,Asha Bhat,,2.0,A1
61554,43808,Wilson Swamy,,1.0,A2
61555,43809,Joseph Murthy,30.0,1.0,A1
61556,43809,Nagaraj Pai,35.0,1.0,A2
61557,43811,Praveen Biradar,,1.0,A1
61558,43812,Girish Khan,25.0,1.0,A1
61559,43812,Ramesh Poojari,23.0,1.0,A2
61560,43812,Manjula D'Souza,,2.0,A3
61561,43813,Mahesh Patil,31.0,1.0,A1
61562,43813,Venkatesh Desai,,,A2
61563,43813,Basavaraj Kulkarni,30.0,,A3
61564,43813,Mahesh Pai,25.0,,A4
61565,43814,Shivakumar Kumar,,1.0,A1
61566,43817,Bhagya Kumar,32.0,2.0,A1
61567,43817,Dinesh Pai,15.0,1.0,A2
61568,43821,Naveen Rao,56.0,1.0,A1
61569,43821,Imran Poojari,25.0,,A2
61570,43821,Naveen Bhat,16.0,1.0,A3
61571,43821,Bhagya D'Souza,32.0,2.0,A4
61572,43822,Venkatesh Achari,42.0,1.0,A1
61573,43822,Mahesh Kulkarni,25.0,1.0,A2
61574,43824,Naveen Bhat,38.0,1.0,A1
61575,43826,Chetan Nayaka,22.0,1.0,A1
61576,43826,Nagamma Patil,,2.0,A2
61577,43828,Srinivas Bhat,46.0,1.0,A1
61578,43828,Shivakumar Kumar,32.0,1.0,A2
61579,43829,Chetan Fernandes,20.0,1.0,A1
61580,43829,Mahesh Sheikh,29.0,1.0,A2
61581,43830,Lakshmi Bhat,27.0,2.0,A1
61582,43831,Manjunath Angadi,28.0,1.0,A1
61583,43834,Bhagya Kumar,34.0,2.0,A1
61584,43834,Bhagya Kumar,34.0,2.0,A2
61585,43834,Geetha Kulkarni,33.0,2.0,A3
61586,43834,Santosh Fernandes,,3.0,A4
61587,43835,Anitha Kumar,33.0,2.0,A1
61588,43837,Hanumantha Gowda,,1.0,A1
61589,43837,Fathima Fernandes,29.0,2.0,A2
61590,43837,Abdul Achari,25.0,1.0,A3
61591,43837,Nagaraj Sheikh,,1.0,A4
61592,43840,Raghavendra Reddy,16.0,1.0,A1
61593,43841,Srinivas Biradar,36.0,1.0,A1
61594,43842,Syed Angadi,22.0,1.0,A1
61595,43843,Abdul Hegde,,1.0,A1
61596,43844,Prakash Nayaka,38.0,1.0,A1
61597,43845,Mahesh Angadi,18.0,,A1
61598,43847,Praveen Angadi,,1.0,A1
61599,43848,Shivakumar Swamy,46.0,1.0,A1
61600,43850,Santosh Rao,30.0,1.0,A1
61601,43851,Dinesh Sheikh,32.0,1.0,A1
61602,43852,Syed Shetty,,1.0,A1
61603,43852,Suresh Rao,29.0,1.0,A2
61604,43855,Suresh Murthy,16.0,1.0,A1
61605,43855,Imran Khan,20.0,1.0,A2
61606,43856,Anthony Rao,34.0,1.0,A1
61607,43857,Dinesh Achari,22.0,1.0,A1
61608,43858,Harish Bhat,,1.0,A1
61609,43858,Girish Rao,42.0,1.0,A2
61610,43859,Srinivas Biradar,,1.0,A1
61611,43860,Joseph D'Souza,,1.0,A1
61612,43860,Suresh Angadi,28.0,1.0,A2
61613,43862,Wilson D'Souza,24.0,1.0,A1
61614,43863,Ramesh Rao,22.0,,A1
61615,43863,Anil Patil,32.0,1.0,A2
61616,43863,Imran Pai,,1.0,A3
61617,43863,Venkatesh Patil,,1.0,A4
61618,43865,Kiran Angadi,27.0,1.0,A1
61619,43865,Suresh Shetty,31.0,,A2
61620,43865,Irfan Poojari,27.0,1.0,A3
61621,43866,Chetan Nayaka,31.0,1.0,A1
61622,43866,Suresh Banakar,33.0,,A2
61623,43867,Kavitha Achari,30.0,2.0,A1
61624,43870,Syed Patil,24.0,1.0,A1
61625,43870,Srinivas Rao,22.0,1.0,A2
61626,43871,Sunitha Banakar,,2.0,A1
61627,43872,Suresh Achari,39.0,1.0,A1
61628,43876,Irfan Naik,19.0,,A1
61629,43880,Anil Kumar,,1.0,A1
61630,43882,Irfan Poojari,24.0,1.0,A1
61631,43882,Dinesh Murthy,49.0,1.0,A2
61632,43883,Mohammed D'Souza,,1.0,A1
61633,43884,Shobha Angadi,,2.0,A1
61634,43884,Prakash Banakar,26.0,1.0,A2
61635,43884,Lokesh Biradar,,1.0,A3
61636,43885,Manjunath Swamy,16.0,1.0,A1
61637,43886,Girish Swamy,39.0,1.0,A1
61638,43886,Raghavendra Shetty,21.0,1.0,A2
61639,43888,Rekha Murthy,18.0,2.0,A1
61640,43889,Lokesh Hegde,18.0,1.0,A1
61641,43890,Chetan Khan,22.0,1.0,A1
61642,43890,Santosh Naik,26.0,1.0,A2
61643,43892,Harish Hegde,,1.0,A1
61644,43893,Nagaraj Bhat,19.0,1.0,A1
61645,43896,Irfan Biradar,26.0,1.0,A1
61646,43896,Anil Pai,,1.0,A2
61647,43899,Mohammed D'Souza,27.0,3.0,A1
61648,43900,Lokesh Nayaka,27.0,1.0,A1
61649,43902,Naveen Murthy,34.0,1.0,A1
61650,43902,Imran Gowda,,1.0,A2
61651,43902,Wilson Kumar,15.0,1.0,A3
61652,43903,Harish Shetty,40.0,1.0,A1
61653,43903,Hanumantha Rao,,1.0,A2
61654,43903,Basavaraj Swamy,26.0,1.0,A3
61655,43903,Srinivas Kulkarni,26.0,1.0,A4
61656,43904,Praveen Sheikh,,,A1
61657,43904,Prakash Poojari,34.0,1.0,A2
61658,43904,Praveen Hegde,35.0,1.0,A3
61659,43906,Vijay Hegde,29.0,1.0,A1
61660,43907,Suresh Fernandes,24.0,1.0,A1
61661,43908,Mary Desai,33.0,2.0,A1
61662,43909,Raghavendra Fernandes,26.0,1.0,A1
61663,43909,Joseph Murthy,27.0,1.0,A2
61664,43913,Ramesh Khan,27.0,1.0,A1
61665,43913,Anitha Kumar,24.0,2.0,A2
61666,43914,Joseph Khan,,1.0,A1
61667,43915,Mahesh Kulkarni,24.0,,A1
61668,43915,Irfan Pai,46.0,1.0,A2
61669,43916,Srinivas Hegde,27.0,1.0,A1
61670,43917,Asha Sheikh,28.0,2.0,A1
61671,43918,Abdul Poojari,22.0,1.0,A1
61672,43919,Basavaraj Murthy,,1.0,A1
61673,43922,Vijay Poojari,35.0,1.0,A1
61674,43923,Basavaraj Kumar,26.0,1.0,A1
61675,43926,Joseph Angadi,28.0,1.0,A1
61676,43926,Suresh Gowda,,1.0,A2
61677,43928,Lokesh Poojari,32.0,,A1
61678,43928,Shivakumar Kulkarni,18.0,1.0,A2
61679,43929,Anthony Fernandes,15.0,1.0,A1
61680,43930,Savitha Murthy,,2.0,A1
61681,43930,Mohammed Banakar,33.0,1.0,A2
61682,43930,Chetan Pai,,1.0,A3
61683,43931,Vijay Khan,24.0,1.0,A1
61684,43932,Fathima Fernandes,,2.0,A1
61685,43933,Prakash Kulkarni,19.0,1.0,A1
61686,43933,Suresh Kumar,19.0,1.0,A2
61687,43934,Abdul Sheikh,,1.0,A1
61688,43935,Anthony Naik,,,A1
61689,43935,Savitha Naik,,2.0,A2
61690,43936,Mohammed Achari,21.0,,A1
61691,43938,Basavaraj Murthy,,1.0,A1
61692,43939,Ramesh Kulkarni,30.0,1.0,A1
61693,43939,Ramesh Kulkarni,30.0,1.0,A2
61694,43940,Raghavendra D'Souza,20.0,1.0,A1
61695,43942,Hanumantha Rao,24.0,1.0,A1
61696,43944,Kiran Naik,30.0,1.0,A1
61697,43944,Girish Pai,30.0,1.0,A2
61698,43945,Lokesh Nayaka,31.0,1.0,A1
61699,43947,Santosh Naik,18.0,1.0,A1
61700,43948,Srinivas Bhat,24.0,1.0,A1
61701,43949,Anil Sheikh,15.0,1.0,A1
61702,43949,Anthony Biradar,36.0,1.0,A2
61703,43949,Anthony Khan,29.0,1.0,A3
61704,43952,Hanumantha Nayaka,25.0,1.0,A1
61705,43952,Wilson Naik,,1.0,A2
61706,43954,Hanumantha Fernandes,29.0,1.0,A1
61707,43955,Kavitha Bhat,23.0,2.0,A1
61708,43956,Syed Angadi,27.0,1.0,A1
61709,43957,Joseph Hegde,24.0,1.0,A1
61710,43959,Praveen Naik,20.0,1.0,A1
61711,43959,Naveen Achari,40.0,1.0,A2
61712,43962,Wilson Gowda,,1.0,A1
61713,43964,Venkatesh Biradar,,1.0,A1
61714,43966,Girish Fernandes,23.0,,A1
61715,43966,Imran Nayaka,30.0,1.0,A2
61716,43966,Suma D'Souza,,2.0,A3
61717,43967,Suresh Angadi,39.0,1.0,A1
61718,43968,Irfan Kulkarni,27.0,1.0,A1
61719,43969,Imran Hegde,24.0,,A1
61720,43970,Prakash Bhat,29.0,1.0,A1
61721,43971,Dinesh Desai,26.0,1.0,A1
61722,43971,Dinesh Desai,26.0,1.0,A2
61723,43971,Anil Nayaka,,1.0,A3
61724,43971,Nagaraj Naik,,1.0,A4
61725,43972,Abdul Achari,32.0,1.0,A1
61726,43973,Harish Angadi,23.0,1.0,A1
61727,43973,Santosh Gowda,25.0,1.0,A2
61728,43974,Santosh Achari,26.0,1.0,A1
61729,43974,Lokesh Gowda,26.0,1.0,A2
61730,43974,Lakshmi Bhat,44.0,2.0,A3
61731,43975,Praveen Angadi,44.0,1.0,A1
61732,43975,Girish Desai,24.0,1.0,A2
61733,43976,Srinivas Naik,32.0,1.0,A1
61734,43976,Ramesh Hegde,25.0,1.0,A2
61735,43976,Srinivas Khan,23.0,1.0,A3
61736,43977,Sunitha Pai,22.0,2.0,A1
61737,43979,Umesh Naik,29.0,1.0,A1
61738,43980,Mahesh Achari,,1.0,A1
61739,43980,Wilson Shetty,30.0,1.0,A2
61740,43981,Shivakumar Poojari,42.0,1.0,A1
61741,43981,Dinesh Kulkarni,28.0,1.0,A2
61742,43982,Imran Nayaka,27.0,,A1
61743,43983,Raghavendra Poojari,29.0,1.0,A1
61744,43983,Girish Naik,,1.0,A2
61745,43983,Hanumantha Angadi,,1.0,A3
61746,43984,Nagaraj Angadi,48.0,1.0,A1
61747,43987,Pallavi Kumar,27.0,2.0,A1
61748,43988,Pushpa D'Souza,28.0,2.0,A1
61749,43988,Kiran Naik,,1.0,A2
61750,43989,Anthony Nayaka,,,A1
61751,43990,Geetha Pai,37.0,2.0,A1
61752,43990,Girish Angadi,,1.0,A2
61753,43990,Basavaraj Fernandes,29.0,1.0,A3
61754,43990,Syed Angadi,36.0,1.0,A4
61755,43992,Mahesh Biradar,19.0,1.0,A1
61756,43992,Anil Naik,27.0,1.0,A2
61757,43992,Basavaraj Sheikh,20.0,1.0,A3
61758,43992,Srinivas Khan,,1.0,A4
61759,43995,Manjunath Rao,31.0,1.0,A1
61760,43996,Harish Patil,19.0,,A1
61761,43997,Syed Nayaka,,1.0,A1
61762,43997,Basavaraj Poojari,29.0,1.0,A2
61763,43998,Kiran Pai,,1.0,A1
61764,44000,Kiran Naik,25.0,1.0,A1
61765,44001,Umesh Kulkarni,,1.0,A1
61766,44004,Ramesh Naik,,1.0,A1
61767,44006,Basavaraj Nayaka,,1.0,A1
61768,44008,Prakash Hegde,33.0,1.0,A1
61769,44008,Nagaraj Pai,37.0,1.0,A2
61770,44008,Mahesh Banakar,,1.0,A3
61771,44010,Naveen Kulkarni,,1.0,A1
61772,44010,Joseph Bhat,30.0,1.0,A2
61773,44010,Suresh Kulkarni,33.0,1.0,A3
61774,44010,Naveen Shetty,28.0,1.0,A4
61775,44011,Raghavendra Achari,,1.0,A1
61776,44012,Raghavendra Khan,,1.0,A1
61777,44012,Syed D'Souza,,1.0,A2
61778,44014,Srinivas Shetty,,1.0,A1
61779,44014,Srinivas Fernandes,25.0,1.0,A2
61780,44014,Vijay Desai,21.0,1.0,A3
61781,44014,Praveen Bhat,21.0,1.0,A4
61782,44015,Umesh Hegde,31.0,1.0,A1
61783,44015,Anil Hegde,21.0,1.0,A2
61784,44016,Mohammed Pai,29.0,1.0,A1
61785,44016,Girish Shetty,20.0,1.0,A2
61786,44016,Girish Angadi,20.0,1.0,A3
61787,44018,Raghavendra Desai,23.0,1.0,A1
61788,44021,Harish Fernandes,29.0,1.0,A1
61789,44022,Basavaraj Sheikh,47.0,1.0,A1
61790,44022,Chetan Sheikh,31.0,1.0,A2
61791,44023,Irfan Gowda,24.0,1.0,A1
61792,44024,Vijay Swamy,33.0,1.0,A1
61793,44026,Umesh Shetty,25.0,1.0,A1
61794,44026,Syed Reddy,17.0,1.0,A2
61795,44026,Joseph Khan,16.0,1.0,A3
61796,44027,Mahesh Murthy,26.0,1.0,A1
61797,44028,Geetha Banakar,56.0,2.0,A1
61798,44029,Raghavendra Biradar,22.0,1.0,A1
61799,44031,Harish Sheikh,24.0,1.0,A1
61800,44031,Dinesh Patil,29.0,1.0,A2
61801,44032,Shobha Patil,19.0,2.0,A1
61802,44032,Shobha Swamy,18.0,2.0,A2
61803,44036,Manjunath Kumar,31.0,,A1
61804,44036,Srinivas Banakar,33.0,1.0,A2
61805,44036,Shivakumar Khan,29.0,1.0,A3
61806,44036,Srinivas Swamy,27.0,1.0,A4
61807,44037,Abdul Patil,25.0,,A1
61808,44039,Fathima Sheikh,,2.0,A1
61809,44039,Naveen Biradar,34.0,1.0,A2
61810,44039,Naveen Biradar,34.0,1.0,A3
61811,44042,Wilson Shetty,23.0,,A1
61812,44043,Chetan Angadi,30.0,1.0,A1
61813,44043,Imran Naik,31.0,1.0,A2
61814,44045,Wilson Khan,,1.0,A1
61815,44045,Vijay Sheikh,21.0,1.0,A2
61816,44045,Rekha Murthy,28.0,2.0,A3
61817,44046,Wilson Poojari,,1.0,A1
61818,44046,Deepa Swamy,,2.0,A2
61819,44047,Bhagya Fernandes,,2.0,A1
