ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
47220,43309,Rekha Gowda,37.0,17.0,1.0,,2
47221,43310,Nagaraj Banakar,58.0,19.0,1.0,21.0,1
47222,43311,Bhagya Reddy,32.0,,,57.0,2
47223,43312,Anitha Rao,,6.0,1.0,18.0,2
47224,43313,Wilson Shetty,39.0,10.0,1.0,,1
47225,43313,Praveen Murthy,37.0,12.0,,,1
47226,43314,Abdul Nayaka,24.0,13.0,1.0,,1
47227,43315,Srinivas Banakar,45.0,15.0,,42.0,1
47228,43316,Divya Swamy,44.0,17.0,1.0,,2
47229,43317,Lokesh Naik,51.0,6.0,1.0,41.0,1
47230,43318,Nagaraj Gowda,37.0,,1.0,36.0,1
47231,43319,Naveen Fernandes,,24.0,4.0,,1
47232,43320,Pushpa Swamy,28.0,,,59.0,2
47233,43321,Raghavendra Kulkarni,39.0,2.0,,60.0,1
47234,43322,Lakshmi Naik,28.0,6.0,1.0,,2
47235,43322,Mary Kumar,35.0,4.0,,,2
47236,43323,Kiran Gowda,29.0,3.0,1.0,,1
47237,43324,Nagamma Shetty,36.0,,1.0,54.0,2
47238,43325,Raghavendra Gowda,18.0,10.0,1.0,,1
47239,43326,Girish D'Souza,55.0,3.0,,32.0,1
47240,43326,Abdul Nayaka,52.0,23.0,,22.0,1
47241,43327,Lokesh Murthy,34.0,13.0,1.0,,1
47242,43328,Wilson Hegde,46.0,7.0,1.0,9.0,1
47243,43329,Girish Bhat,57.0,21.0,1.0,32.0,1
47244,43329,Girish Naik,56.0,4.0,1.0,,1
47245,43330,Mohammed Desai,60.0,11.0,1.0,51.0,1
47246,43331,Imran Poojari,43.0,11.0,,37.0,1
47247,43332,Imran Hegde,49.0,12.0,2.0,,1
47248,43333,Rekha Biradar,,9.0,1.0,,2
47249,43334,Deepa Angadi,48.0,25.0,1.0,21.0,2
47250,43335,Manjula Fernandes,27.0,2.0,1.0,33.0,2
47251,43336,Nagaraj Reddy,36.0,6.0,1.0,54.0,1
47252,43337,Umesh D'Souza,39.0,21.0,2.0,53.0,1
47253,43338,Pushpa Rao,,4.0,1.0,,2
47254,43339,Irfan Nayaka,38.0,8.0,1.0,58.0,1
47255,43340,Basavaraj Angadi,41.0,11.0,,21.0,1
47256,43341,Anil Poojari,33.0,4.0,1.0,,1
47257,43342,Ramesh Pai,,13.0,1.0,33.0,1
47258,43343,Rekha Bhat,63.0,3.0,1.0,,2
47259,43344,Kiran Sheikh,43.0,,1.0,,1
47260,43345,Anil D'Souza,39.0,7.0,,19.0,1
47261,43346,Anthony Angadi,43.0,15.0,1.0,34.0,1
47262,43347,Abdul Achari,40.0,13.0,2.0,49.0,1
47263,43348,Mary Reddy,29.0,16.0,,29.0,2
47264,43349,Suma Angadi,51.0,24.0,,,2
47265,43350,Geetha Fernandes,29.0,,1.0,,2
47266,43351,Fathima Bhat,54.0,23.0,,,2
47267,43352,Umesh Reddy,38.0,15.0,1.0,47.0,1
47268,43353,Radha Reddy,53.0,15.0,1.0,58.0,2
47269,43354,Divya Kulkarni,40.0,,,6.0,2
47270,43355,Vijay Fernandes,33.0,16.0,2.0,32.0,1
47271,43356,Santosh Desai,48.0,6.0,,59.0,1
47272,43357,Prakash Desai,41.0,3.0,,,1
47273,43358,Nagamma Fernandes,44.0,,1.0,8.0,2
47274,43359,Venkatesh Hegde,55.0,,1.0,34.0,1
47275,43360,Ayesha Fernandes,28.0,2.0,,11.0,2
47276,43361,Irfan Rao,37.0,7.0,2.0,,1
47277,43362,Abdul Rao,35.0,25.0,1.0,,1
47278,43363,Shobha Swamy,45.0,13.0,1.0,60.0,2
47279,43364,Suresh Desai,33.0,,1.0,47.0,1
47280,43365,Shivakumar Bhat,42.0,10.0,1.0,,1
47281,43366,Anthony Pai,44.0,,2.0,,1
47282,43367,Raghavendra D'Souza,34.0,10.0,1.0,,1
47283,43367,Hanumantha Shetty,54.0,13.0,1.0,40.0,1
47284,43368,Raghavendra Swamy,21.0,4.0,1.0,18.0,1
47285,43369,Basavaraj Patil,34.0,10.0,1.0,31.0,1
47286,43370,Manjunath Sheikh,29.0,1.0,1.0,43.0,1
47287,43371,Naveen Khan,41.0,15.0,1.0,20.0,1
47288,43372,Girish Swamy,,4.0,2.0,54.0,1
47289,43373,Manjunath Murthy,45.0,15.0,1.0,4.0,1
47290,43373,Mohammed Khan,37.0,19.0,,,1
47291,43373,Pushpa Swamy,41.0,21.0,1.0,,2
47292,43374,Raghavendra Pai,30.0,23.0,1.0,35.0,1
47293,43375,Hanumantha Gowda,48.0,13.0,1.0,57.0,1
47294,43376,Radha Banakar,27.0,15.0,2.0,15.0,2
47295,43377,Santosh Shetty,18.0,23.0,1.0,,1
47296,43378,Suresh Kumar,42.0,2.0,1.0,41.0,1
47297,43379,Abdul D'Souza,39.0,22.0,,2.0,1
47298,43380,Pallavi Achari,41.0,1.0,1.0,56.0,2
47299,43381,Shobha Khan,49.0,,2.0,,2
47300,43382,Girish Reddy,46.0,6.0,1.0,,1
47301,43383,Pallavi Sheikh,30.0,17.0,1.0,26.0,2
47302,43384,Pallavi Gowda,48.0,7.0,2.0,,2
47303,43385,Syed Murthy,23.0,8.0,2.0,,1
47304,43386,Basavaraj Khan,38.0,16.0,1.0,5.0,1
47305,43387,Kiran Gowda,42.0,,,43.0,1
47306,43388,Savitha Naik,33.0,,2.0,41.0,2
47307,43389,Mahesh Desai,33.0,21.0,1.0,9.0,1
47308,43390,Vijay Murthy,49.0,19.0,1.0,19.0,1
47309,43391,Harish D'Souza,20.0,,1.0,41.0,1
47310,43392,Imran Rao,31.0,2.0,2.0,,1
47311,43393,Selvi Shetty,35.0,2.0,,7.0,2
47312,43394,Umesh Gowda,18.0,9.0,2.0,,1
47313,43395,Radha Reddy,24.0,17.0,1.0,,2
47314,43396,Rekha Patil,45.0,,1.0,14.0,2
47315,43397,Lakshmi Sheikh,48.0,,1.0,54.0,2
47316,43398,Divya Rao,39.0,,1.0,48.0,2
47317,43399,Joseph Khan,29.0,,2.0,46.0,1
47318,43400,Praveen Khan,53.0,4.0,1.0,9.0,1
47319,43401,Manjula Angadi,39.0,,1.0,,2
47320,43401,Shobha Naik,50.0,13.0,1.0,39.0,2
47321,43402,Manjunath Swamy,23.0,19.0,1.0,54.0,1
47322,43403,Suresh Rao,52.0,,1.0,,1
47323,43404,Praveen Naik,20.0,6.0,1.0,,1
47324,43405,Praveen Patil,19.0,25.0,2.0,2.0,1
47325,43406,Vijay Reddy,18.0,,,,1
47326,43407,Syed Sheikh,27.0,25.0,1.0,26.0,1
47327,43408,Kiran Pai,21.0,10.0,1.0,28.0,1
47328,43409,Girish Reddy,41.0,21.0,,33.0,1
47329,43410,Harish Murthy,23.0,,1.0,,1
47330,43411,Lokesh Rao,38.0,21.0,1.0,25.0,1
47331,43411,Bhagya D'Souza,49.0,11.0,1.0,32.0,2
47332,43412,Syed Murthy,47.0,21.0,,,1
47333,43412,Anthony Rao,,19.0,,51.0,1
47334,43413,Abdul Sheikh,53.0,18.0,1.0,,1
47335,43414,Hanumantha Khan,37.0,,1.0,36.0,1
47336,43415,Joseph Bhat,36.0,6.0,1.0,,1
47337,43416,Savitha Banakar,55.0,4.0,1.0,,2
47338,43417,Hanumantha Bhat,20.0,22.0,,,1
47339,43418,Lakshmi Desai,20.0,10.0,1.0,44.0,2
47340,43418,Girish Pai,18.0,16.0,1.0,,1
47341,43419,Anitha Bhat,51.0,,1.0,6.0,2
47342,43420,Venkatesh Poojari,22.0,17.0,1.0,25.0,1
47343,43421,Suresh Khan,49.0,20.0,2.0,44.0,1
47344,43422,Ayesha Achari,41.0,12.0,1.0,58.0,2
47345,43423,Basavaraj D'Souza,38.0,7.0,1.0,8.0,1
47346,43424,Nagamma Poojari,34.0,,,54.0,2
47347,43425,Lokesh Biradar,18.0,,,19.0,1
47348,43426,Asha Patil,35.0,25.0,1.0,35.0,2
47349,43427,Sunitha Angadi,39.0,15.0,,5.0,2
47350,43428,Umesh Sheikh,,2.0,1.0,,1
47351,43429,Mahesh Swamy,38.0,25.0,1.0,56.0,1
47352,43430,Praveen Murthy,18.0,,,33.0,1
47353,43431,Shobha Bhat,38.0,25.0,1.0,24.0,2
47354,43432,Praveen Desai,43.0,2.0,,23.0,1
47355,43433,Shobha Angadi,49.0,2.0,1.0,36.0,2
47356,43434,Asha Naik,34.0,25.0,1.0,21.0,2
47357,43435,Ayesha Biradar,46.0,,1.0,,2
47358,43436,Pallavi Kumar,54.0,17.0,1.0,33.0,2
47359,43437,Deepa Patil,27.0,8.0,2.0,27.0,2
47360,43438,Lakshmi Fernandes,38.0,11.0,1.0,,2
47361,43439,Bhagya Biradar,31.0,9.0,1.0,,2
47362,43440,Bhagya Pai,61.0,20.0,1.0,1.0,2
47363,43441,Naveen Banakar,26.0,,1.0,28.0,1
47364,43442,Vijay Rao,55.0,16.0,1.0,,1
47365,43443,Shobha Kumar,35.0,11.0,,,2
47366,43444,Abdul Banakar,42.0,,1.0,9.0,1
47367,43445,Raghavendra Angadi,18.0,6.0,1.0,3.0,1
47368,43446,Praveen Banakar,32.0,2.0,1.0,3.0,1
47369,43447,Ayesha Angadi,19.0,25.0,,33.0,2
47370,43448,Shivakumar Bhat,,5.0,,40.0,1
47371,43449,Venkatesh Sheikh,18.0,5.0,1.0,,1
47372,43450,Prakash Sheikh,30.0,25.0,2.0,,1
47373,43451,Radha Naik,43.0,22.0,1.0,31.0,2
47374,43452,Srinivas Bhat,25.0,13.0,1.0,,1
47375,43453,Asha Hegde,38.0,23.0,2.0,,2
47376,43454,Mahesh Poojari,32.0,9.0,,14.0,1
47377,43455,Pallavi Nayaka,22.0,,4.0,38.0,2
47378,43456,Kiran Biradar,49.0,5.0,1.0,,1
47379,43457,Joseph Shetty,21.0,12.0,1.0,41.0,1
47380,43458,Naveen Poojari,39.0,12.0,1.0,33.0,1
47381,43459,Basavaraj Khan,18.0,9.0,1.0,,1
47382,43460,Prakash Naik,38.0,22.0,1.0,30.0,1
47383,43461,Pushpa Rao,36.0,13.0,1.0,47.0,2
47384,43462,Wilson Achari,42.0,15.0,,35.0,1
47385,43462,Mohammed Poojari,49.0,12.0,1.0,,1
47386,43463,Shobha Kulkarni,,,1.0,18.0,2
47387,43464,Srinivas Banakar,44.0,19.0,1.0,,1
47388,43465,Pushpa Patil,41.0,21.0,,7.0,2
47389,43466,Irfan Kumar,27.0,21.0,1.0,47.0,1
47390,43467,Mahesh D'Souza,42.0,25.0,1.0,18.0,1
47391,43468,Srinivas Bhat,31.0,3.0,2.0,42.0,1
47392,43469,Radha Hegde,62.0,22.0,2.0,,2
47393,43470,Shivakumar Patil,44.0,16.0,1.0,43.0,1
47394,43471,Shobha Kulkarni,42.0,20.0,1.0,18.0,2
47395,43472,Abdul Reddy,50.0,6.0,1.0,,1
47396,43473,Ayesha Achari,,19.0,1.0,15.0,2
47397,43474,Rekha Poojari,,10.0,3.0,56.0,2
47398,43475,Manjunath Poojari,38.0,,,,1
47399,43476,Vijay Khan,45.0,,1.0,,1
47400,43477,Fathima Fernandes,18.0,12.0,,14.0,2
47401,43478,Ramesh Murthy,18.0,,1.0,21.0,1
47402,43479,Harish Bhat,42.0,3.0,1.0,,1
47403,43479,Fathima Kumar,36.0,14.0,1.0,6.0,2
47404,43480,Wilson Pai,53.0,9.0,,58.0,1
47405,43481,Praveen Kulkarni,28.0,20.0,1.0,16.0,1
47406,43482,Manjunath Banakar,57.0,10.0,,9.0,1
47407,43483,Manjunath Murthy,48.0,11.0,1.0,16.0,1
47408,43484,Nagamma Biradar,36.0,,1.0,35.0,2
47409,43485,Srinivas Khan,20.0,7.0,1.0,26.0,1
47410,43486,Prakash Hegde,28.0,13.0,1.0,,1
47411,43487,Radha Biradar,40.0,8.0,1.0,,2
47412,43488,Prakash Nayaka,32.0,7.0,1.0,60.0,1
47413,43489,Chetan Hegde,29.0,2.0,,48.0,1
47414,43490,Shivakumar Shetty,46.0,1.0,1.0,2.0,1
47415,43491,Deepa Kulkarni,,5.0,1.0,58.0,2
47416,43492,Naveen D'Souza,35.0,,1.0,60.0,1
47417,43493,Mohammed Poojari,49.0,,1.0,30.0,1
47418,43494,Manjunath Desai,38.0,16.0,1.0,,1
47419,43495,Pushpa Bhat,34.0,23.0,1.0,45.0,2
47420,43496,Manjunath Poojari,27.0,13.0,2.0,54.0,1
47421,43497,Anil Pai,28.0,15.0,1.0,,1
47422,43498,Savitha Banakar,52.0,16.0,1.0,,2
47423,43498,Kavitha Bhat,41.0,20.0,,16.0,2
47424,43499,Venkatesh Sheikh,45.0,20.0,1.0,39.0,1
47425,43500,Anthony Shetty,18.0,6.0,1.0,,1
47426,43501,Basavaraj Kulkarni,55.0,,1.0,3.0,1
47427,43502,Pallavi D'Souza,37.0,22.0,1.0,,2
47428,43503,Suresh Bhat,21.0,25.0,1.0,51.0,1
47429,43504,Mary Naik,36.0,25.0,1.0,10.0,2
47430,43505,Fathima Angadi,58.0,,1.0,53.0,2
47431,43506,Ramesh Bhat,35.0,,1.0,44.0,1
47432,43507,Prakash Kulkarni,,15.0,,17.0,1
47433,43508,Santosh Reddy,49.0,10.0,3.0,42.0,1
47434,43509,Syed Shetty,28.0,20.0,1.0,36.0,1
47435,43510,Wilson Reddy,46.0,17.0,1.0,9.0,1
47436,43511,Deepa Angadi,36.0,20.0,1.0,47.0,2
47437,43512,Suresh Bhat,52.0,,3.0,41.0,1
47438,43513,Geetha Patil,23.0,11.0,,52.0,2
47439,43514,Anthony Nayaka,46.0,13.0,1.0,19.0,1
47440,43515,Savitha Kumar,36.0,7.0,,27.0,2
47441,43516,Rekha Reddy,38.0,17.0,1.0,26.0,2
47442,43517,Bhagya Desai,33.0,11.0,1.0,14.0,2
47443,43518,Deepa Angadi,37.0,1.0,1.0,,2
47444,43519,Bhagya Patil,35.0,11.0,1.0,38.0,2
47445,43520,Joseph Hegde,34.0,6.0,1.0,38.0,1
47446,43521,Radha Shetty,26.0,17.0,1.0,2.0,2
47447,43522,Divya Murthy,19.0,,,25.0,2
47448,43523,Anthony D'Souza,36.0,15.0,1.0,,1
47449,43524,Radha Angadi,,9.0,1.0,19.0,2
47450,43525,Girish Fernandes,40.0,16.0,1.0,33.0,1
47451,43526,Srinivas Nayaka,38.0,1.0,2.0,50.0,1
47452,43527,Venkatesh Banakar,31.0,19.0,3.0,,1
47453,43528,Umesh Kumar,46.0,,1.0,,1
47454,43529,Savitha Sheikh,23.0,3.0,1.0,,2
47455,43530,Basavaraj Angadi,39.0,,,,1
47456,43531,Shobha Achari,38.0,18.0,1.0,,2
47457,43532,Bhagya Kumar,26.0,24.0,1.0,,2
47458,43533,Syed Naik,35.0,3.0,1.0,22.0,1
47459,43534,Vijay Khan,38.0,17.0,1.0,15.0,1
47460,43534,Nagaraj Patil,28.0,5.0,2.0,1.0,1
47461,43534,Abdul Nayaka,47.0,2.0,1.0,,1
47462,43535,Dinesh Murthy,39.0,25.0,,,1
47463,43536,Basavaraj Biradar,18.0,3.0,,,1
47464,43537,Kavitha Kulkarni,30.0,5.0,1.0,50.0,2
47465,43538,Suma Rao,,12.0,1.0,56.0,2
47466,43539,Suresh Shetty,36.0,5.0,,35.0,1
47467,43540,Lokesh Shetty,51.0,2.0,1.0,57.0,1
47468,43541,Manjunath Nayaka,36.0,14.0,,47.0,1
47469,43542,Syed Poojari,51.0,,1.0,18.0,1
47470,43543,Fathima Khan,48.0,,1.0,22.0,2
47471,43544,Praveen Kulkarni,34.0,14.0,1.0,43.0,1
47472,43545,Venkatesh Desai,19.0,20.0,,57.0,1
47473,43546,Pushpa Kumar,38.0,23.0,1.0,,2
47474,43547,Mohammed Hegde,42.0,17.0,1.0,,1
47475,43548,Naveen Banakar,53.0,4.0,1.0,2.0,1
47476,43549,Kiran Kumar,40.0,2.0,1.0,55.0,1
47477,43550,Anil Swamy,32.0,8.0,,11.0,1
47478,43551,Anthony Shetty,31.0,8.0,2.0,,1
47479,43552,Anil Pai,30.0,16.0,,24.0,1
47480,43553,Umesh Nayaka,32.0,5.0,1.0,47.0,1
47481,43554,Shivakumar Poojari,55.0,,,21.0,1
47482,43555,Shobha Naik,34.0,,,41.0,2
47483,43556,Suma Reddy,18.0,9.0,1.0,24.0,2
47484,43557,Harish Biradar,32.0,15.0,1.0,12.0,1
47485,43558,Nagamma D'Souza,48.0,,3.0,,2
47486,43559,Raghavendra Banakar,56.0,,1.0,60.0,1
47487,43559,Anitha Bhat,32.0,3.0,1.0,,2
47488,43560,Raghavendra Kulkarni,29.0,1.0,1.0,,1
47489,43561,Nagamma D'Souza,33.0,19.0,2.0,,2
47490,43562,Kiran Khan,49.0,19.0,3.0,8.0,1
47491,43563,Prakash Khan,32.0,19.0,1.0,,1
47492,43564,Divya Pai,53.0,12.0,1.0,35.0,2
47493,43565,Anthony Banakar,,19.0,1.0,6.0,1
47494,43566,Chetan Kumar,52.0,15.0,1.0,,1
47495,43567,Hanumantha Kulkarni,51.0,,1.0,,1
47496,43568,Kavitha Naik,50.0,11.0,1.0,60.0,2
47497,43569,Imran Kulkarni,35.0,13.0,1.0,12.0,1
47498,43570,Manjunath Rao,44.0,23.0,1.0,35.0,1
47499,43571,Geetha Shetty,29.0,8.0,1.0,40.0,2
47500,43572,Deepa Desai,50.0,2.0,1.0,57.0,2
47501,43573,Naveen Nayaka,37.0,4.0,,,1
47502,43574,Ramesh Murthy,50.0,10.0,1.0,17.0,1
47503,43575,Harish Desai,46.0,20.0,1.0,,1
47504,43576,Selvi Sheikh,58.0,3.0,2.0,54.0,2
47505,43577,Irfan Sheikh,28.0,9.0,1.0,55.0,1
47506,43578,Joseph Poojari,39.0,2.0,1.0,38.0,1
47507,43579,Kavitha Gowda,41.0,5.0,1.0,,2
47508,43580,Manjunath Hegde,,,1.0,,1
47509,43581,Divya Biradar,47.0,6.0,1.0,,2
47510,43582,Radha Nayaka,44.0,8.0,1.0,55.0,2
47511,43583,Santosh Desai,46.0,2.0,1.0,60.0,1
47512,43584,Santosh Kumar,53.0,25.0,1.0,14.0,1
47513,43585,Girish Banakar,22.0,19.0,1.0,,1
47514,43586,Nagamma Kumar,48.0,8.0,1.0,,2
47515,43587,Suresh Achari,26.0,,1.0,6.0,1
47516,43588,Bhagya Hegde,48.0,16.0,,17.0,2
47517,43589,Manjula Naik,48.0,2.0,1.0,,2
47518,43590,Anitha Bhat,54.0,2.0,1.0,45.0,2
47519,43591,Raghavendra Achari,45.0,14.0,1.0,,1
47520,43591,Hanumantha Swamy,47.0,17.0,1.0,3.0,1
47521,43591,Nagamma Khan,35.0,,1.0,,2
47522,43592,Anthony Poojari,57.0,1.0,1.0,20.0,1
47523,43593,Prakash Murthy,32.0,14.0,,18.0,1
47524,43594,Manjunath Pai,50.0,,1.0,14.0,1
47525,43595,Irfan D'Souza,28.0,16.0,1.0,,1
47526,43596,Naveen Murthy,26.0,11.0,1.0,33.0,1
47527,43597,Anil Kulkarni,40.0,22.0,,,1
47528,43598,Suma Gowda,34.0,21.0,2.0,8.0,2
47529,43599,Nagaraj Kulkarni,33.0,16.0,1.0,49.0,1
47530,43600,Syed Naik,18.0,,2.0,23.0,1
47531,43601,Anitha Angadi,35.0,7.0,1.0,,2
47532,43602,Kiran Kumar,40.0,21.0,,,1
47533,43603,Santosh Swamy,34.0,25.0,1.0,56.0,1
47534,43603,Suresh Murthy,,18.0,1.0,48.0,1
47535,43604,Fathima Patil,39.0,7.0,2.0,,2
47536,43605,Dinesh Shetty,35.0,8.0,1.0,,1
47537,43605,Shobha Naik,39.0,1.0,1.0,26.0,2
47538,43605,Geetha Achari,,7.0,1.0,,2
47539,43606,Mahesh Bhat,61.0,6.0,,19.0,1
47540,43607,Harish Poojari,50.0,16.0,1.0,,1
47541,43608,Lakshmi Naik,21.0,23.0,,42.0,2
47542,43609,Chetan Biradar,,,,57.0,1
47543,43610,Irfan Angadi,33.0,19.0,1.0,59.0,1
47544,43611,Fathima D'Souza,18.0,18.0,1.0,33.0,2
47545,43612,Girish D'Souza,53.0,3.0,1.0,47.0,1
47546,43613,Praveen Swamy,31.0,2.0,1.0,39.0,1
47547,43614,Girish Murthy,29.0,15.0,,3.0,1
47548,43614,Umesh Sheikh,22.0,23.0,,18.0,1
47549,43615,Venkatesh Pai,40.0,1.0,3.0,,1
47550,43616,Nagaraj Murthy,44.0,23.0,3.0,,1
47551,43617,Manjula Fernandes,45.0,17.0,,,2
47552,43618,Imran Gowda,50.0,20.0,1.0,22.0,1
47553,43619,Chetan Rao,32.0,25.0,1.0,30.0,1
47554,43620,Pallavi Hegde,24.0,18.0,1.0,19.0,2
47555,43621,Hanumantha Rao,41.0,15.0,1.0,,1
47556,43622,Abdul Angadi,26.0,11.0,,51.0,1
47557,43623,Ayesha Bhat,38.0,16.0,1.0,25.0,2
47558,43624,Radha D'Souza,39.0,1.0,4.0,30.0,2
47559,43625,Kavitha Naik,28.0,17.0,,5.0,2
47560,43626,Abdul D'Souza,20.0,20.0,1.0,37.0,1
47561,43627,Mary Achari,27.0,22.0,1.0,,2
47562,43628,Geetha Bhat,34.0,19.0,1.0,,2
47563,43629,Suma Hegde,55.0,,,50.0,2
47564,43630,Asha Murthy,39.0,5.0,1.0,,2
47565,43630,Shobha Sheikh,37.0,24.0,1.0,,2
47566,43631,Harish Angadi,43.0,20.0,1.0,39.0,1
47567,43632,Kavitha Shetty,29.0,21.0,1.0,42.0,2
47568,43633,Shobha Naik,44.0,12.0,2.0,23.0,2
47569,43634,Lokesh Desai,26.0,12.0,1.0,,1
47570,43635,Selvi Kulkarni,59.0,,1.0,10.0,2
47571,43636,Lokesh Fernandes,32.0,8.0,1.0,44.0,1
47572,43637,Vijay Desai,38.0,21.0,1.0,,1
47573,43638,Nagamma Shetty,37.0,5.0,1.0,,2
47574,43639,Raghavendra Khan,34.0,21.0,1.0,24.0,1
47575,43640,Basavaraj Fernandes,39.0,24.0,1.0,24.0,1
47576,43641,Asha Reddy,25.0,5.0,1.0,29.0,2
47577,43642,Radha Nayaka,42.0,2.0,1.0,,2
47578,43643,Shobha Biradar,39.0,5.0,2.0,26.0,2
47579,43644,Bhagya Fernandes,30.0,7.0,,5.0,2
47580,43645,Irfan Swamy,40.0,13.0,1.0,16.0,1
47581,43646,Savitha Fernandes,29.0,17.0,1.0,44.0,2
47582,43647,Mary Fernandes,39.0,17.0,,25.0,2
47583,43648,Kavitha Khan,54.0,18.0,,9.0,2
47584,43649,Dinesh Bhat,,2.0,1.0,,1
47585,43650,Manjunath Reddy,53.0,1.0,,,1
47586,43651,Vijay Hegde,39.0,18.0,1.0,44.0,1
47587,43652,Ayesha Banakar,24.0,13.0,1.0,18.0,2
47588,43653,Savitha Pai,48.0,22.0,1.0,7.0,2
47589,43654,Prakash Khan,30.0,21.0,1.0,,1
47590,43654,Lokesh Fernandes,,,1.0,,1
47591,43655,Naveen D'Souza,25.0,2.0,1.0,,1
47592,43656,Deepa Murthy,39.0,,1.0,,2
47593,43657,Chetan Sheikh,50.0,3.0,1.0,36.0,1
47594,43658,Manjula Kulkarni,42.0,8.0,,22.0,2
47595,43659,Kiran Shetty,34.0,11.0,1.0,50.0,1
47596,43659,Irfan Kumar,42.0,2.0,1.0,24.0,1
47597,43660,Chetan Biradar,45.0,15.0,1.0,15.0,1
47598,43661,Selvi Biradar,62.0,2.0,1.0,44.0,2
47599,43662,Savitha Murthy,32.0,7.0,1.0,,2
47600,43663,Manjunath Khan,18.0,21.0,1.0,16.0,1
47601,43664,Santosh Poojari,18.0,24.0,1.0,38.0,1
47602,43665,Prakash Kulkarni,35.0,17.0,2.0,1.0,1
47603,43666,Manjula Hegde,33.0,12.0,1.0,13.0,2
47604,43667,Anil Hegde,20.0,2.0,1.0,46.0,1
47605,43668,Basavaraj Angadi,41.0,5.0,1.0,37.0,1
47606,43669,Anthony Bhat,34.0,24.0,,21.0,1
47607,43670,Pushpa Reddy,46.0,24.0,2.0,,2
47608,43671,Lokesh D'Souza,45.0,,1.0,30.0,1
47609,43672,Prakash Reddy,40.0,16.0,3.0,1.0,1
47610,43673,Nagaraj Hegde,58.0,5.0,1.0,,1
47611,43673,Vijay D'Souza,33.0,,1.0,,1
47612,43673,Vijay Desai,,24.0,,33.0,1
47613,43674,Venkatesh Shetty,44.0,5.0,1.0,34.0,1
47614,43675,Rekha Kulkarni,38.0,4.0,1.0,56.0,2
47615,43676,Santosh Kulkarni,19.0,9.0,1.0,48.0,1
47616,43677,Lakshmi Nayaka,19.0,3.0,1.0,,2
47617,43678,Asha Desai,45.0,6.0,1.0,23.0,2
47618,43679,Pushpa Poojari,30.0,22.0,,24.0,2
47619,43680,Raghavendra Patil,27.0,15.0,1.0,,1
47620,43681,Suresh Desai,46.0,,1.0,54.0,1
47621,43682,Anitha Patil,47.0,4.0,1.0,,2
47622,43683,Nagaraj Khan,19.0,19.0,2.0,29.0,1
47623,43684,Sunitha Bhat,38.0,12.0,2.0,,2
47624,43685,Raghavendra Swamy,31.0,22.0,1.0,55.0,1
47625,43686,Raghavendra Reddy,29.0,9.0,,12.0,1
47626,43687,Imran Shetty,32.0,11.0,1.0,,1
47627,43688,Deepa Murthy,27.0,11.0,,,2
47628,43689,Mary Murthy,,,2.0,27.0,2
47629,43689,Anitha Angadi,49.0,7.0,1.0,56.0,2
47630,43690,Raghavendra Patil,,8.0,2.0,24.0,1
47631,43690,Vijay Biradar,29.0,6.0,1.0,,1
47632,43690,Suresh Shetty,18.0,9.0,1.0,3.0,1
47633,43691,Anil Naik,33.0,22.0,,37.0,1
47634,43691,Chetan Biradar,42.0,23.0,1.0,,1
47635,43692,Abdul Bhat,42.0,,1.0,29.0,1
47636,43693,Naveen Swamy,36.0,,,,1
47637,43694,Anil Pai,47.0,9.0,1.0,22.0,1
47638,43695,Imran Kumar,28.0,21.0,1.0,8.0,1
47639,43696,Venkatesh Gowda,,23.0,1.0,,1
47640,43697,Suresh Patil,25.0,6.0,,,1
47641,43698,Srinivas Biradar,48.0,5.0,1.0,31.0,1
47642,43699,Kiran Banakar,36.0,2.0,,15.0,1
47643,43700,Hanumantha Khan,41.0,14.0,,22.0,1
47644,43701,Manjula Achari,63.0,2.0,2.0,31.0,2
47645,43702,Kiran Rao,37.0,,1.0,,1
47646,43703,Lokesh Banakar,39.0,15.0,1.0,,1
47647,43704,Mohammed Nayaka,47.0,17.0,1.0,,1
47648,43705,Shivakumar Shetty,23.0,,1.0,32.0,1
47649,43706,Mohammed Kumar,53.0,10.0,1.0,44.0,1
47650,43707,Vijay Kulkarni,23.0,,,,1
47651,43708,Anthony Nayaka,38.0,4.0,1.0,20.0,1
47652,43709,Bhagya Swamy,,18.0,1.0,14.0,2
47653,43710,Fathima D'Souza,47.0,22.0,1.0,36.0,2
47654,43711,Dinesh Shetty,,14.0,1.0,,1
47655,43712,Srinivas Khan,50.0,18.0,1.0,23.0,1
47656,43713,Geetha Poojari,39.0,,1.0,42.0,2
47657,43714,Suresh Kulkarni,40.0,2.0,1.0,57.0,1
47658,43715,Praveen D'Souza,26.0,13.0,1.0,45.0,1
47659,43716,Manjunath Pai,39.0,24.0,1.0,,1
47660,43717,Selvi Kulkarni,34.0,18.0,1.0,,2
47661,43718,Vijay Naik,38.0,17.0,1.0,31.0,1
47662,43719,Manjunath Nayaka,18.0,21.0,1.0,27.0,1
47663,43720,Fathima Bhat,24.0,,,38.0,2
47664,43721,Raghavendra Desai,42.0,17.0,1.0,,1
47665,43722,Sunitha Desai,31.0,13.0,1.0,9.0,2
47666,43723,Kiran Sheikh,45.0,19.0,1.0,,1
47667,43724,Fathima Sheikh,42.0,16.0,1.0,12.0,2
47668,43725,Hanumantha Achari,40.0,7.0,1.0,48.0,1
