VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
54961,48436,Sunitha Pai,,2,0
54962,48437,Suma Swamy,42.0,2,0
54963,48438,Sunitha Achari,25.0,2,0
54964,48439,Irfan Reddy,42.0,1,0
54965,48440,Girish Kumar,8.0,1,0
54966,48441,Raghavendra Murthy,,1,0
54967,48442,Santosh Naik,25.0,1,0
54968,48443,Deepa Reddy,46.0,2,0
54969,48444,Kavitha Desai,28.0,2,0
54970,48445,Umesh Gowda,30.0,1,1
54971,48445,Raghavendra Rao,28.0,1,0
54972,48446,Mahesh Naik,18.0,1,0
54973,48447,Prakash Naik,43.0,1,0
54974,48449,Suma Angadi,13.0,2,0
54975,48450,Kiran Rao,15.0,1,0
54976,48451,Syed Murthy,19.0,1,0
54977,48452,Vijay Desai,36.0,1,0
54978,48453,Santosh Nayaka,46.0,1,0
54979,48453,Imran D'Souza,29.0,1,0
54980,48454,Shivakumar Swamy,35.0,1,0
54981,48455,Lokesh Banakar,34.0,1,0
54982,48456,Prakash Patil,31.0,1,0
54983,48457,Manjunath Reddy,25.0,1,0
54984,48457,Lakshmi Achari,,2,0
54985,48458,Lakshmi Naik,25.0,2,0
54986,48459,Unknown,,2,0
54987,48460,Girish Khan,15.0,1,0
54988,48461,Raghavendra Desai,28.0,1,0
54989,48461,Girish Kulkarni,,1,0
54990,48462,Hanumantha Swamy,11.0,1,0
54991,48462,Mahesh Murthy,,1,0
54992,48463,Unknown,6.0,1,0
54993,48464,Girish Kumar,33.0,1,0
54994,48466,Ramesh Gowda,40.0,1,0
54995,48467,Nagaraj Shetty,32.0,1,0
54996,48468,Fathima Bhat,24.0,2,0
54997,48469,Raghavendra Achari,4.0,1,0
54998,48469,Irfan Khan,13.0,1,0
54999,48470,Dinesh Nayaka,25.0,1,0
55000,48471,Lokesh Kumar,21.0,1,0
55001,48472,Wilson Bhat,33.0,1,0
55002,48474,Anthony Banakar,48.0,1,0
55003,48474,Manjula Desai,16.0,2,0
55004,48475,Rekha Fernandes,31.0,2,0
55005,48476,Suma Gowda,45.0,2,0
55006,48477,Ramesh Kumar,13.0,1,0
55007,48478,Vijay Rao,37.0,1,0
55008,48479,Harish Fernandes,37.0,1,0
55009,48480,Shivakumar Reddy,44.0,1,0
55010,48481,Savitha Shetty,,2,0
55011,48482,Hanumantha Gowda,35.0,1,0
55012,48482,Venkatesh Hegde,25.0,1,0
55013,48483,Savitha Poojari,37.0,2,0
55014,48484,Nagamma Banakar,21.0,2,0
55015,48484,Nagamma Banakar,32.0,2,0
55016,48485,Hanumantha Poojari,34.0,1,0
55017,48486,Mohammed Nayaka,34.0,1,0
55018,48487,Unknown,,2,0
55019,48488,Asha Khan,,2,0
55020,48489,Chetan Kumar,8.0,1,0
55021,48489,Santosh Gowda,56.0,1,0
55022,48490,Lakshmi Reddy,29.0,2,0
55023,48491,Naveen Swamy,42.0,1,0
55024,48492,Anil Bhat,50.0,1,0
55025,48492,Anil Kulkarni,40.0,1,0
55026,48494,Deepa Poojari,47.0,2,0
55027,48495,Unknown,,1,0
55028,48496,Shobha Khan,33.0,2,0
55029,48496,Imran Banakar,,1,0
55030,48497,Harish Pai,28.0,1,0
55031,48498,Kiran Achari,31.0,1,0
55032,48499,Anil Biradar,8.0,1,0
55033,48500,Deepa Nayaka,,2,0
55034,48501,Bhagya Rao,24.0,2,0
55035,48502,Radha Swamy,37.0,2,0
55036,48503,Imran Murthy,38.0,1,0
55037,48504,Wilson Poojari,47.0,1,0
55038,48505,Praveen Patil,37.0,1,0
55039,48506,Divya Naik,40.0,2,0
55040,48508,Suresh Murthy,24.0,1,0
55041,48509,Nagamma Pai,29.0,2,0
55042,48510,Ramesh Sheikh,57.0,1,0
55043,48511,Lakshmi Reddy,12.0,2,0
55044,48512,Prakash Swamy,18.0,1,0
55045,48513,Selvi Khan,57.0,2,0
55046,48514,Basavaraj Biradar,32.0,1,0
55047,48515,Ayesha Angadi,33.0,2,0
55048,48516,Manjunath Achari,31.0,1,0
55049,48517,Naveen Achari,29.0,1,0
55050,48518,Girish Biradar,43.0,1,0
55051,48519,Harish Shetty,,1,0
55052,48520,Joseph Khan,39.0,1,0
55053,48521,Abdul Hegde,46.0,1,0
55054,48522,Anthony Patil,25.0,1,0
55055,48523,Bhagya Gowda,23.0,2,0
55056,48524,Praveen Murthy,15.0,1,0
55057,48525,Asha Swamy,,2,0
55058,48526,Girish Biradar,12.0,1,0
55059,48527,Lakshmi Patil,33.0,2,0
55060,48527,Basavaraj Hegde,43.0,1,0
55061,48528,Abdul Pai,12.0,1,0
55062,48529,Suma Reddy,37.0,2,0
55063,48530,Mohammed Kulkarni,36.0,1,0
55064,48531,Unknown,44.0,1,0
55065,48532,Venkatesh Naik,36.0,1,0
55066,48533,Srinivas Bhat,56.0,1,0
55067,48534,Chetan Gowda,15.0,1,0
55068,48535,Dinesh Murthy,33.0,1,0
55069,48536,Praveen Naik,75.0,1,0
55070,48537,Harish Banakar,29.0,1,0
55071,48538,Geetha Khan,18.0,2,0
55072,48540,Suma Murthy,47.0,2,0
55073,48541,Unknown,,1,0
55074,48542,Nagaraj Achari,27.0,1,0
55075,48543,Shivakumar Khan,,1,0
55076,48544,Basavaraj Desai,39.0,1,0
55077,48545,Girish Bhat,46.0,1,0
55078,48546,Unknown,73.0,1,0
55079,48547,Anthony Nayaka,32.0,1,0
55080,48547,Suresh Desai,35.0,1,0
55081,48548,Chetan Pai,32.0,1,0
55082,48549,Suma Patil,45.0,2,0
55083,48550,Joseph Achari,41.0,1,0
55084,48550,Manjunath Shetty,,1,0
55085,48551,Deepa Patil,51.0,2,0
55086,48551,Naveen Gowda,20.0,1,0
55087,48552,Nagamma Shetty,37.0,2,0
55088,48553,Harish D'Souza,7.0,1,1
55089,48553,Bhagya Khan,15.0,2,0
55090,48554,Naveen Banakar,43.0,1,0
55091,48555,Santosh Hegde,12.0,1,0
55092,48557,Joseph Hegde,16.0,1,0
55093,48558,Divya Shetty,22.0,2,0
55094,48559,Geetha Kulkarni,22.0,2,0
55095,48560,Prakash Biradar,32.0,1,0
55096,48560,Irfan Reddy,8.0,1,0
55097,48561,Hanumantha Patil,35.0,1,0
55098,48562,Hanumantha Kumar,26.0,1,0
55099,48562,Anthony Patil,35.0,1,0
55100,48563,Abdul Sheikh,24.0,1,0
55101,48563,Basavaraj Khan,29.0,1,0
55102,48564,Shobha Khan,20.0,2,0
55103,48564,Radha Pai,20.0,2,0
55104,48565,Kiran Achari,,1,0
55105,48565,Fathima Kulkarni,27.0,2,0
55106,48566,Manjula Sheikh,25.0,2,0
55107,48566,Kiran Rao,34.0,1,0
55108,48567,Unknown,38.0,2,0
55109,48568,Harish D'Souza,16.0,1,0
55110,48569,Kavitha Fernandes,39.0,2,0
55111,48570,Venkatesh Sheikh,9.0,1,0
55112,48570,Pallavi Khan,,2,0
55113,48570,Wilson Sheikh,27.0,1,0
55114,48571,Ramesh Pai,,1,0
55115,48572,Pallavi Banakar,47.0,2,0
55116,48573,Vijay Biradar,,1,0
55117,48574,Praveen Nayaka,21.0,1,0
55118,48575,Pushpa Bhat,45.0,2,0
55119,48576,Divya Naik,,2,0
55120,48577,Dinesh Poojari,13.0,1,0
55121,48578,Abdul Reddy,33.0,1,0
55122,48579,Girish Rao,36.0,1,0
55123,48580,Lokesh Gowda,63.0,1,0
55124,48580,Harish Fernandes,38.0,1,0
55125,48581,Mohammed Hegde,11.0,1,0
55126,48582,Hanumantha Khan,45.0,1,0
55127,48583,Unknown,,1,0
55128,48584,Shivakumar Nayaka,20.0,1,0
55129,48584,Imran Naik,41.0,1,0
55130,48585,Shivakumar Nayaka,28.0,1,0
55131,48586,Joseph Poojari,,1,0
55132,48586,Girish Gowda,,1,0
55133,48587,Prakash Desai,4.0,1,0
55134,48588,Anitha Murthy,,2,0
55135,48589,Selvi Kulkarni,,2,0
55136,48590,Nagaraj Desai,54.0,1,0
55137,48591,Srinivas Shetty,48.0,1,0
55138,48593,Pushpa Fernandes,20.0,2,0
55139,48594,Geetha Shetty,21.0,2,0
55140,48594,Umesh Nayaka,45.0,1,0
55141,48595,Wilson Khan,31.0,1,0
55142,48595,Joseph Banakar,30.0,1,0
55143,48596,Geetha Angadi,31.0,2,0
55144,48597,Hanumantha Hegde,50.0,1,0
55145,48598,Abdul Kulkarni,23.0,1,0
55146,48599,Unknown,29.0,1,0
55147,48600,Pallavi Poojari,42.0,2,0
55148,48601,Suresh Reddy,41.0,1,0
55149,48602,Naveen Shetty,40.0,1,0
55150,48603,Vijay Murthy,70.0,1,0
55151,48603,Dinesh Naik,35.0,1,0
55152,48604,Kiran Kulkarni,24.0,1,0
55153,48605,Shobha Bhat,49.0,2,0
55154,48605,Manjula Sheikh,53.0,2,0
55155,48606,Kavitha Naik,21.0,2,0
55156,48607,Wilson Shetty,8.0,1,0
55157,48607,Imran Nayaka,44.0,1,0
55158,48608,Umesh Reddy,23.0,1,1
55159,48609,Bhagya Patil,38.0,2,0
55160,48610,Kiran Hegde,4.0,1,0
55161,48611,Wilson Patil,42.0,1,0
55162,48612,Radha Rao,42.0,2,0
55163,48613,Anthony Banakar,11.0,1,0
55164,48614,Lakshmi Biradar,21.0,2,0
55165,48614,Nagamma Murthy,35.0,2,1
55166,48615,Girish Naik,,1,0
55167,48616,Unknown,63.0,2,0
55168,48617,Srinivas Pai,26.0,1,0
55169,48617,Prakash Sheikh,,1,0
55170,48618,Anil Angadi,39.0,1,0
55171,48620,Asha Angadi,62.0,2,0
55172,48621,Abdul Banakar,35.0,1,0
55173,48622,Kiran Achari,47.0,1,0
55174,48623,Mohammed Biradar,,1,0
55175,48624,Suresh D'Souza,62.0,1,0
55176,48625,Irfan Achari,24.0,1,0
55177,48625,Ayesha Naik,54.0,2,0
55178,48626,Joseph Biradar,46.0,1,0
55179,48626,Divya Poojari,50.0,2,0
55180,48627,Girish Rao,33.0,1,0
55181,48628,Srinivas Achari,34.0,1,0
55182,48629,Anthony Gowda,30.0,1,0
55183,48630,Ayesha Biradar,39.0,2,0
55184,48631,Unknown,34.0,2,0
55185,48632,Mahesh Achari,16.0,1,0
55186,48633,Manjunath Kumar,24.0,1,0
55187,48634,Srinivas Hegde,5.0,1,0
55188,48635,Vijay Patil,19.0,1,0
55189,48638,Pushpa Kulkarni,,2,0
55190,48639,Abdul Gowda,16.0,1,0
55191,48640,Praveen Kulkarni,,1,0
55192,48641,Basavaraj Pai,26.0,1,0
55193,48641,Abdul Kumar,49.0,1,0
55194,48642,Santosh Sheikh,,1,0
55195,48643,Santosh Naik,,1,0
55196,48644,Anthony Reddy,23.0,1,0
55197,48644,Dinesh Bhat,35.0,1,0
55198,48645,Raghavendra Khan,31.0,1,0
55199,48645,Deepa Kumar,54.0,2,0
55200,48646,Rekha Rao,,2,0
55201,48646,Radha D'Souza,39.0,2,0
55202,48647,Unknown,,1,0
55203,48648,Geetha Naik,23.0,2,0
55204,48649,Nagaraj Angadi,21.0,1,0
55205,48650,Irfan Naik,30.0,1,0
55206,48650,Hanumantha Reddy,14.0,1,0
55207,48651,Vijay Swamy,,1,0
55208,48652,Abdul Kulkarni,22.0,1,0
55209,48653,Suresh Patil,38.0,1,0
55210,48654,Syed Gowda,8.0,1,0
55211,48655,Anil Achari,32.0,1,0
55212,48656,Praveen Reddy,24.0,1,0
55213,48657,Syed Shetty,40.0,1,0
55214,48657,Kavitha Poojari,18.0,2,0
55215,48657,Manjula Patil,45.0,2,0
55216,48659,Joseph Gowda,5.0,1,0
55217,48660,Nagaraj Rao,26.0,1,1
55218,48661,Sunitha Poojari,49.0,2,0
55219,48661,Mary Achari,42.0,2,0
55220,48662,Ramesh Fernandes,26.0,1,0
55221,48663,Unknown,44.0,2,0
55222,48664,Shivakumar Angadi,30.0,1,0
55223,48665,Shivakumar Pai,39.0,1,0
55224,48666,Asha Bhat,33.0,2,0
55225,48667,Mary Banakar,29.0,2,0
55226,48668,Suresh Hegde,46.0,1,0
55227,48669,Kiran Banakar,29.0,1,0
55228,48669,Venkatesh Bhat,,1,0
55229,48670,Shobha Murthy,15.0,2,0
55230,48671,Mohammed Kulkarni,41.0,1,0
55231,48671,Sunitha Nayaka,29.0,2,0
55232,48671,Manjula Banakar,24.0,2,0
55233,48672,Anil Poojari,25.0,1,0
55234,48674,Geetha Kulkarni,32.0,2,0
55235,48675,Imran Reddy,14.0,1,0
55236,48675,Shivakumar Patil,67.0,1,0
55237,48676,Deepa Patil,,2,0
55238,48677,Suma Gowda,29.0,2,0
55239,48677,Umesh Achari,28.0,1,0
55240,48678,Prakash Banakar,38.0,1,0
55241,48679,Anthony Swamy,41.0,1,0
55242,48679,Nagaraj Swamy,23.0,1,0
55243,48680,Prakash Shetty,58.0,1,0
55244,48681,Joseph Khan,36.0,1,0
55245,48682,Geetha Kumar,29.0,2,0
55246,48683,Kavitha Kumar,49.0,2,0
55247,48683,Santosh Desai,40.0,1,0
55248,48684,Shivakumar Shetty,31.0,1,0
55249,48685,Joseph Bhat,44.0,1,0
55250,48685,Mohammed Kulkarni,54.0,1,0
55251,48686,Manjula Shetty,39.0,2,0
55252,48687,Nagaraj Pai,42.0,1,0
55253,48689,Vijay Sheikh,40.0,1,0
55254,48689,Girish Murthy,41.0,1,0
55255,48690,Srinivas Poojari,24.0,1,0
55256,48691,Unknown,,2,0
55257,48693,Fathima Hegde,19.0,2,0
55258,48693,Lakshmi Kulkarni,30.0,2,0
55259,48694,Anthony Swamy,18.0,1,0
55260,48695,Venkatesh Kulkarni,33.0,1,0
55261,48696,Irfan Pai,52.0,1,0
55262,48697,Divya Nayaka,38.0,2,0
55263,48697,Vijay Rao,35.0,1,0
55264,48698,Praveen Achari,28.0,1,0
55265,48699,Srinivas Rao,34.0,1,0
55266,48701,Abdul Shetty,42.0,1,0
55267,48702,Unknown,42.0,1,0
55268,48703,Deepa Desai,19.0,2,0
55269,48704,Abdul Khan,20.0,1,0
55270,48705,Irfan Achari,48.0,1,0
55271,48705,Lakshmi Gowda,31.0,2,0
55272,48706,Kiran Naik,44.0,1,0
55273,48706,Selvi Hegde,25.0,2,0
55274,48707,Pushpa Hegde,30.0,2,0
55275,48708,Raghavendra Biradar,37.0,1,0
55276,48709,Girish Sheikh,18.0,1,0
55277,48710,Umesh Patil,33.0,1,0
55278,48711,Bhagya Kulkarni,46.0,2,0
55279,48712,Manjula Desai,12.0,2,0
55280,48713,Mohammed Angadi,37.0,1,0
55281,48714,Irfan Sheikh,41.0,1,0
55282,48716,Ayesha Rao,,2,0
55283,48717,Venkatesh Achari,8.0,1,0
55284,48717,Asha Pai,45.0,2,0
55285,48718,Lakshmi Swamy,,2,0
55286,48719,Mary Biradar,36.0,2,0
55287,48720,Naveen Shetty,15.0,1,0
55288,48721,Lokesh Gowda,36.0,1,0
55289,48722,Chetan Nayaka,15.0,1,0
55290,48722,Lakshmi D'Souza,48.0,2,0
55291,48723,Ramesh Fernandes,20.0,1,0
55292,48724,Joseph Nayaka,32.0,1,0
55293,48725,Vijay Kulkarni,17.0,1,0
55294,48726,Mary Nayaka,37.0,2,0
55295,48726,Deepa Naik,36.0,2,0
55296,48727,Anitha Poojari,47.0,2,0
55297,48728,Girish Hegde,28.0,1,0
55298,48729,Naveen Bhat,9.0,1,0
55299,48730,Nagaraj Angadi,31.0,1,0
55300,48731,Rekha Khan,17.0,2,0
55301,48731,Mahesh Poojari,21.0,1,0
55302,48732,Harish Khan,38.0,1,0
55303,48732,Pallavi Naik,34.0,2,0
55304,48733,Vijay Murthy,46.0,1,0
55305,48733,Praveen Banakar,44.0,1,0
55306,48734,Imran Desai,39.0,1,0
55307,48735,Lokesh Kumar,27.0,1,0
55308,48736,Umesh Patil,32.0,1,0
55309,48737,Vijay Banakar,,1,0
55310,48738,Mohammed Patil,20.0,1,0
55311,48739,Savitha Bhat,17.0,2,0
55312,48740,Prakash Biradar,12.0,1,0
55313,48741,Suma Biradar,10.0,2,0
55314,48742,Anthony Bhat,26.0,1,0
55315,48743,Lakshmi Poojari,36.0,2,0
55316,48743,Raghavendra Patil,30.0,1,0
55317,48745,Suresh Fernandes,37.0,1,0
55318,48746,Radha Achari,34.0,2,0
55319,48747,Manjunath Naik,21.0,1,0
55320,48747,Bhagya Shetty,26.0,2,0
55321,48748,Irfan Murthy,,1,0
55322,48748,Mahesh Gowda,33.0,1,0
55323,48749,Nagaraj Kulkarni,22.0,1,0
55324,48749,Chetan Sheikh,62.0,1,0
55325,48750,Shivakumar Hegde,17.0,1,0
55326,48751,Lokesh Rao,40.0,1,0
55327,48752,Asha Poojari,60.0,2,0
55328,48753,Unknown,60.0,1,0
55329,48754,Wilson Rao,31.0,1,0
55330,48755,Shobha Kulkarni,33.0,2,0
55331,48756,Naveen Bhat,25.0,1,0
55332,48756,Raghavendra Bhat,58.0,1,0
55333,48757,Ayesha Shetty,10.0,2,0
55334,48758,Shobha Hegde,5.0,2,0
55335,48759,Savitha Shetty,16.0,2,0
55336,48760,Unknown,51.0,1,0
55337,48761,Imran Gowda,39.0,1,0
55338,48762,Umesh Rao,42.0,1,0
55339,48763,Anthony Kulkarni,,1,0
55340,48764,Lakshmi Bhat,27.0,2,0
55341,48765,Venkatesh Desai,10.0,1,0
55342,48766,Anil Fernandes,6.0,1,0
55343,48766,Wilson Desai,4.0,1,0
55344,48767,Bhagya Patil,50.0,2,0
55345,48768,Sunitha Kumar,37.0,2,0
55346,48768,Savitha Shetty,19.0,2,0
55347,48769,Girish Kumar,33.0,1,0
55348,48769,Suresh Naik,30.0,1,0
55349,48770,Mary Nayaka,8.0,2,0
55350,48771,Anthony Swamy,17.0,1,0
55351,48771,Vijay Naik,45.0,1,0
55352,48772,Praveen Gowda,43.0,1,0
55353,48772,Sunitha Poojari,43.0,2,0
55354,48773,Hanumantha D'Souza,24.0,1,0
55355,48774,Joseph Patil,11.0,1,0
55356,48775,Mahesh Fernandes,9.0,1,0
55357,48775,Manjula Rao,19.0,2,0
55358,48776,Geetha Reddy,30.0,2,0
55359,48776,Deepa Shetty,26.0,2,0
55360,48777,Imran Hegde,13.0,1,0
55361,48779,Radha Poojari,14.0,2,0
55362,48780,Divya Biradar,30.0,2,1
55363,48781,Ramesh Naik,64.0,1,0
55364,48781,Pallavi Hegde,13.0,2,0
55365,48782,Umesh Rao,44.0,1,0
55366,48783,Abdul Nayaka,,1,0
55367,48784,Ayesha Patil,8.0,2,0
55368,48784,Vijay Fernandes,10.0,1,0
55369,48786,Umesh Kulkarni,,1,0
55370,48787,Vijay Kumar,40.0,1,0
55371,48788,Unknown,44.0,2,0
55372,48789,Rekha Achari,25.0,2,0
55373,48789,Harish Rao,,1,0
55374,48790,Mahesh Nayaka,48.0,1,0
55375,48791,Chetan Reddy,29.0,1,0
55376,48792,Fathima Naik,28.0,2,0
55377,48793,Joseph Swamy,26.0,1,0
55378,48794,Radha Swamy,54.0,2,0
55379,48794,Divya Bhat,5.0,2,0
55380,48795,Vijay Biradar,16.0,1,0
55381,48796,Abdul Shetty,39.0,1,0
55382,48797,Naveen Fernandes,8.0,1,0
55383,48798,Unknown,,2,0
55384,48799,Nagaraj Pai,,1,0
55385,48800,Unknown,,2,0
55386,48801,Srinivas Fernandes,57.0,1,0
55387,48802,Divya Poojari,50.0,2,0
55388,48803,Pushpa Naik,13.0,2,0
55389,48804,Bhagya Poojari,50.0,2,0
55390,48805,Venkatesh D'Souza,43.0,1,0
55391,48806,Selvi Banakar,34.0,2,0
55392,48807,Basavaraj Kulkarni,30.0,1,0
55393,48808,Pallavi Angadi,33.0,2,0
55394,48809,Vijay Achari,54.0,1,0
55395,48810,Praveen D'Souza,53.0,1,0
55396,48811,Praveen Gowda,40.0,1,0
55397,48812,Raghavendra Poojari,31.0,1,0
55398,48813,Manjula Sheikh,52.0,2,0
55399,48813,Mary Rao,29.0,2,0
55400,48814,Anthony Rao,16.0,1,0
55401,48815,Unknown,51.0,2,0
55402,48816,Anitha Biradar,42.0,2,0
55403,48817,Raghavendra Bhat,22.0,1,0
55404,48818,Ayesha Sheikh,30.0,2,0
55405,48820,Shivakumar Reddy,14.0,1,0
55406,48821,Fathima Swamy,10.0,2,0
55407,48821,Suresh Angadi,8.0,1,1
55408,48822,Kiran Banakar,54.0,1,0
55409,48822,Abdul Swamy,29.0,1,0
55410,48823,Hanumantha Swamy,30.0,1,0
55411,48824,Mahesh Khan,34.0,1,0
55412,48824,Mahesh Achari,17.0,1,0
55413,48825,Suresh Gowda,27.0,1,0
55414,48825,Pallavi Fernandes,35.0,2,0
55415,48826,Savitha Achari,51.0,2,0
55416,48827,Geetha Poojari,26.0,2,0
55417,48827,Dinesh Reddy,,1,0
55418,48828,Shivakumar Bhat,,1,0
55419,48828,Anil D'Souza,,1,0
55420,48829,Pallavi Sheikh,51.0,2,0
55421,48829,Radha Murthy,24.0,2,0
55422,48830,Venkatesh Desai,23.0,1,1
55423,48830,Anthony Kulkarni,,1,0
55424,48831,Nagamma Swamy,18.0,2,0
55425,48832,Kavitha Desai,63.0,2,0
55426,48832,Fathima Desai,41.0,2,0
55427,48833,Pallavi Poojari,53.0,2,0
55428,48835,Umesh Murthy,22.0,1,0
55429,48836,Pushpa Fernandes,44.0,2,0
55430,48836,Suma Murthy,43.0,2,0
55431,48837,Ramesh Murthy,53.0,1,0
55432,48838,Venkatesh Khan,17.0,1,0
55433,48839,Dinesh Achari,31.0,1,0
55434,48840,Unknown,,2,0
55435,48841,Suresh Kumar,40.0,1,0
55436,48842,Savitha Murthy,39.0,2,0
55437,48843,Nagamma Fernandes,5.0,2,0
55438,48843,Wilson Gowda,61.0,1,0
55439,48844,Shivakumar Patil,37.0,1,0
55440,48844,Chetan Kulkarni,17.0,1,0
55441,48845,Selvi Naik,,2,0
55442,48846,Mahesh Bhat,36.0,1,0
55443,48847,Santosh Fernandes,32.0,1,0
55444,48848,Venkatesh Gowda,42.0,1,0
55445,48849,Harish Nayaka,43.0,1,0
55446,48850,Nagaraj Desai,26.0,1,0
55447,48851,Pallavi Reddy,19.0,2,0
55448,48852,Irfan Angadi,43.0,1,0
55449,48853,Pushpa Desai,43.0,2,0
55450,48854,Mohammed Sheikh,21.0,1,0
55451,48855,Kavitha Kulkarni,42.0,2,0
55452,48856,Unknown,,1,0
55453,48857,Naveen Sheikh,12.0,1,0
55454,48858,Vijay Patil,21.0,1,0
55455,48859,Shivakumar Achari,,1,0
55456,48860,Santosh D'Souza,26.0,1,0
55457,48861,Imran Pai,42.0,1,0
55458,48861,Harish Sheikh,32.0,1,0
55459,48864,Nagaraj Banakar,43.0,1,0
55460,48865,Savitha Patil,16.0,2,0
55461,48865,Anitha Murthy,37.0,2,0
55462,48866,Santosh Angadi,,1,0
55463,48867,Suresh D'Souza,12.0,1,0
55464,48867,Lokesh Biradar,,1,0
55465,48868,Praveen Rao,24.0,1,0
55466,48868,Srinivas Banakar,38.0,1,0
55467,48869,Chetan Kulkarni,60.0,1,0
55468,48870,Manjunath Angadi,65.0,1,0
55469,48871,Anthony Swamy,46.0,1,0
55470,48872,Radha Rao,,2,0
55471,48873,Savitha Gowda,34.0,2,0
55472,48874,Anitha D'Souza,29.0,2,0
55473,48875,Savitha Desai,,2,0
55474,48875,Anitha Biradar,33.0,2,0
55475,48876,Irfan Kumar,34.0,1,0
55476,48877,Deepa Swamy,,2,0
55477,48878,Kiran Poojari,22.0,1,0
55478,48879,Mohammed Hegde,10.0,1,0
55479,48879,Anthony Shetty,26.0,1,0
55480,48880,Geetha Kumar,8.0,2,0
55481,48881,Ramesh Murthy,47.0,1,0
55482,48882,Lakshmi Sheikh,37.0,2,0
55483,48882,Manjunath Sheikh,6.0,1,0
55484,48883,Mary Poojari,,2,0
55485,48884,Unknown,16.0,1,0
55486,48885,Asha Desai,48.0,2,0
55487,48886,Syed Angadi,23.0,1,0
55488,48886,Deepa Shetty,20.0,2,0
55489,48887,Kavitha Sheikh,7.0,2,0
55490,48888,Savitha Khan,19.0,2,0
55491,48889,Geetha Angadi,18.0,2,0
55492,48890,Dinesh Kulkarni,41.0,1,0
55493,48891,Wilson Shetty,51.0,1,0
55494,48891,Dinesh Biradar,25.0,1,0
55495,48893,Lokesh Desai,7.0,1,0
55496,48894,Anitha Poojari,20.0,2,0
55497,48894,Asha Poojari,19.0,2,0
55498,48895,Rekha Fernandes,29.0,2,0
55499,48896,Srinivas Hegde,53.0,1,0
55500,48897,Syed Sheikh,57.0,1,0
55501,48898,Srinivas Patil,36.0,1,0
55502,48898,Anil D'Souza,19.0,1,0
55503,48899,Abdul Poojari,62.0,1,0
55504,48900,Mohammed Nayaka,50.0,1,1
55505,48901,Joseph Biradar,49.0,1,1
55506,48902,Imran Rao,23.0,1,0
55507,48902,Venkatesh Nayaka,36.0,1,0
55508,48903,Unknown,,1,0
55509,48904,Hanumantha Fernandes,20.0,1,0
55510,48905,Joseph Nayaka,27.0,1,0
55511,48905,Raghavendra Bhat,37.0,1,0
55512,48906,Asha D'Souza,52.0,2,0
55513,48907,Lokesh D'Souza,,1,0
55514,48907,Raghavendra Hegde,20.0,1,0
55515,48908,Prakash Naik,34.0,1,0
55516,48909,Bhagya Fernandes,35.0,2,0
55517,48911,Shivakumar Achari,,1,0
55518,48912,Hanumantha Khan,38.0,1,0
55519,48912,Joseph Kulkarni,23.0,1,0
55520,48913,Anitha Kulkarni,37.0,2,0
55521,48914,Joseph Angadi,10.0,1,0
55522,48915,Anitha Angadi,,2,0
55523,48916,Manjunath Achari,41.0,1,0
55524,48916,Anthony Pai,38.0,1,0
55525,48917,Anil Kulkarni,18.0,1,0
55526,48917,Santosh Rao,26.0,1,0
55527,48918,Pallavi Naik,42.0,2,0
55528,48919,Raghavendra Poojari,41.0,1,0
55529,48920,Pallavi Biradar,45.0,2,0
55530,48921,Naveen Sheikh,53.0,1,0
55531,48922,Mahesh D'Souza,21.0,1,0
55532,48922,Ayesha Biradar,18.0,2,0
55533,48923,Bhagya Patil,24.0,2,0
55534,48924,Shivakumar Naik,60.0,1,0
55535,48924,Deepa Reddy,42.0,2,0
55536,48925,Unknown,,2,0
55537,48926,Pushpa Nayaka,17.0,2,0
55538,48927,Kavitha D'Souza,,2,0
55539,48928,Ramesh Shetty,31.0,1,0
55540,48931,Divya Rao,,2,0
55541,48932,Harish Poojari,,1,0
55542,48933,Abdul Banakar,39.0,1,0
55543,48934,Venkatesh Murthy,43.0,1,0
55544,48935,Shobha Shetty,,2,0
55545,48936,Lokesh Shetty,65.0,1,0
55546,48937,Rekha Nayaka,,2,0
55547,48938,Santosh Desai,31.0,1,0
55548,48938,Shobha Achari,56.0,2,0
55549,48939,Deepa Reddy,35.0,2,0
55550,48940,Chetan Naik,36.0,1,0
55551,48941,Irfan Achari,,1,0
55552,48942,Kiran Swamy,26.0,1,0
55553,48943,Praveen Fernandes,26.0,1,0
55554,48944,Manjunath Gowda,13.0,1,0
55555,48944,Lokesh Rao,25.0,1,0
55556,48944,Joseph Angadi,39.0,1,0
55557,48945,Kiran Poojari,38.0,1,0
55558,48946,Anil Rao,38.0,1,0
55559,48946,Girish D'Souza,30.0,1,0
55560,48947,Chetan Murthy,,1,0
55561,48947,Hanumantha Angadi,20.0,1,0
55562,48948,Irfan Angadi,5.0,1,0
55563,48949,Bhagya Swamy,,2,1
55564,48949,Abdul Khan,49.0,1,0
55565,48950,Anthony Pai,38.0,1,0
55566,48951,Asha Pai,42.0,2,0
55567,48951,Mahesh Sheikh,38.0,1,0
55568,48952,Manjula D'Souza,26.0,2,0
55569,48953,Rekha Murthy,40.0,2,0
55570,48954,Bhagya Sheikh,47.0,2,0
55571,48954,Venkatesh Rao,37.0,1,0
55572,48955,Imran Banakar,29.0,1,0
55573,48956,Manjunath Rao,31.0,1,0
55574,48956,Radha Nayaka,35.0,2,0
